CMPLNT_NUM,ADDR_PCT_CD,KY_CD,PD_CD,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,Latitude,Longitude,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,CMPLNT_FR_TIMESTAMP,CMPLNT_TO_TIMESTAMP,RPT_TIMESTAMP
394506329,32.0,118,793.0,COMPLETED,FELONY,MANHATTAN,,STREET,,OTHER,OTHER,40.82092679700002,-73.94332421899996,UNKNOWN,OTHER,OTHER,2019-12-31 17:30:00,,2019-12-31 00:00:00
968873685,47.0,113,729.0,COMPLETED,FELONY,BRONX,,STREET,,OTHER,OTHER,40.88570140600008,-73.86164032499995,UNKNOWN,OTHER,OTHER,2019-12-29 16:31:00,2019-12-29 16:54:00,2019-12-29 00:00:00
509837549,109.0,578,638.0,COMPLETED,VIOLATION,QUEENS,FRONT OF,STREET,25-44,OTHER,MALE,40.74228115600005,-73.81982408,25-44,WHITE HISPANIC,FEMALE,2019-12-15 18:45:00,,2019-12-29 00:00:00
352454313,47.0,126,117.0,COMPLETED,FELONY,BRONX,REAR OF,STREET,18-24,BLACK,MALE,40.87531145100007,-73.84754521099995,UNKNOWN,OTHER,OTHER,2019-12-28 01:00:00,,2019-12-28 00:00:00
248803469,,101,,COMPLETED,FELONY,,OUTSIDE,,,OTHER,OTHER,40.698827283,-73.938819047,25-44,BLACK,MALE,2008-09-05 21:41:00,,2008-09-05 00:00:00
293718737,9.0,107,223.0,ATTEMPTED,FELONY,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,,OTHER,OTHER,40.72075882100006,-73.98046642299995,UNKNOWN,OTHER,MALE,2019-12-27 22:00:00,,2019-12-27 00:00:00
552685226,79.0,117,521.0,COMPLETED,FELONY,BROOKLYN,,STREET,,OTHER,OTHER,40.695958362000056,-73.93763162199998,UNKNOWN,OTHER,OTHER,2019-12-27 20:10:00,2019-12-27 20:15:00,2019-12-27 00:00:00
134037758,101.0,341,321.0,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,,OTHER,OTHER,40.61157006600007,-73.74736517199995,25-44,WHITE HISPANIC,FEMALE,2019-12-26 20:00:00,2019-12-27 07:15:00,2019-12-27 00:00:00
855385879,44.0,361,639.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,18-24,BLACK,FEMALE,40.84023413800003,-73.91768411399994,18-24,BLACK,FEMALE,2019-12-26 19:57:00,,2019-12-26 00:00:00
241602326,20.0,341,321.0,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,,OTHER,OTHER,40.77287456000005,-73.98954212299998,45-64,BLACK,MALE,2019-12-25 23:00:00,2019-12-26 14:25:00,2019-12-26 00:00:00
585574881,14.0,109,433.0,COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,,OTHER,OTHER,40.75043076800005,-73.98928217599996,UNKNOWN,OTHER,OTHER,2019-12-24 16:00:00,,2019-12-24 00:00:00
916172359,25.0,341,301.0,COMPLETED,MISDEMEANOR,MANHATTAN,,OTHER,UNKNOWN,OTHER,OTHER,40.80168405900002,-73.93895929199994,25-44,OTHER,FEMALE,2019-12-21 20:00:00,2019-12-21 20:30:00,2019-12-24 00:00:00
946914583,108.0,113,729.0,COMPLETED,FELONY,QUEENS,,STREET,,OTHER,OTHER,40.743124599000055,-73.95606807299998,UNKNOWN,OTHER,OTHER,2019-12-22 04:15:00,2019-12-22 04:24:00,2019-12-22 00:00:00
355952564,46.0,101,,COMPLETED,FELONY,,INSIDE,,18-24,BLACK HISPANIC,MALE,40.85858397000004,-73.90869606999998,18-24,WHITE HISPANIC,MALE,2019-12-21 02:35:00,,2019-12-21 00:00:00
249276017,42.0,106,109.0,COMPLETED,FELONY,BRONX,,STREET,UNKNOWN,OTHER,OTHER,40.82227104100008,-73.91169777999993,<18,BLACK HISPANIC,MALE,2019-12-20 14:00:00,,2019-12-21 00:00:00
636997863,52.0,344,114.0,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,25-44,BLACK,MALE,40.86322306500005,-73.89041071099996,18-24,BLACK,FEMALE,2019-12-20 22:18:00,,2019-12-20 00:00:00
183266811,66.0,107,223.0,COMPLETED,FELONY,BROOKLYN,REAR OF,RESIDENCE-HOUSE,,OTHER,OTHER,40.63254475200006,-73.98195137599998,65+,WHITE,FEMALE,2019-12-20 01:35:00,2019-12-20 01:44:00,2019-12-20 00:00:00
699043216,50.0,341,339.0,COMPLETED,MISDEMEANOR,BRONX,,OTHER,,OTHER,OTHER,40.87465879000007,-73.91108943699999,25-44,WHITE,FEMALE,2019-12-20 00:07:00,2019-12-20 00:12:00,2019-12-20 00:00:00
431547413,7.0,114,263.0,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,,OTHER,OTHER,40.71195209300004,-73.98985467599994,UNKNOWN,OTHER,OTHER,2019-12-10 20:06:00,2019-12-10 20:24:00,2019-12-20 00:00:00
800366831,43.0,341,333.0,COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,45-64,WHITE HISPANIC,MALE,40.823499964000064,-73.85861898699994,UNKNOWN,OTHER,OTHER,2019-12-19 17:50:00,,2019-12-19 00:00:00
354566222,42.0,104,153.0,COMPLETED,FELONY,BRONX,INSIDE,ABANDONED BUILDING,18-24,BLACK HISPANIC,MALE,40.82256991600008,-73.91130716899994,<18,BLACK HISPANIC,FEMALE,2019-12-19 02:50:00,,2019-12-19 00:00:00
464928227,104.0,341,321.0,COMPLETED,MISDEMEANOR,QUEENS,,STREET,,OTHER,OTHER,40.69844340600008,-73.90335796299998,25-44,WHITE,MALE,2019-12-18 20:30:00,2019-12-19 11:22:00,2019-12-19 00:00:00
721499574,75.0,101,,COMPLETED,FELONY,,OUTSIDE,,45-64,WHITE HISPANIC,MALE,40.6725291,-73.896030558,18-24,BLACK,MALE,2013-10-18 20:34:00,,2013-10-18 00:00:00
441714270,10.0,233,175.0,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOSPITAL,UNKNOWN,BLACK,MALE,40.74269929900004,-73.99865537999993,25-44,OTHER,FEMALE,2019-12-06 11:30:00,2019-12-07 08:00:00,2019-12-19 00:00:00
747375469,100.0,101,,COMPLETED,FELONY,,OUTSIDE,,25-44,BLACK,OTHER,40.58740067900004,-73.81260554099998,45-64,BLACK,MALE,2019-12-18 18:15:00,,2019-12-18 00:00:00
464533599,18.0,341,333.0,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,,25-44,BLACK,MALE,40.76511454900003,-73.98405256399997,UNKNOWN,OTHER,OTHER,2019-12-18 17:40:00,,2019-12-18 00:00:00
509186416,48.0,113,729.0,COMPLETED,FELONY,BRONX,INSIDE,OTHER,,OTHER,OTHER,40.85752258300005,-73.88231889499998,UNKNOWN,OTHER,OTHER,2019-12-18 17:00:00,2019-12-18 17:15:00,2019-12-18 00:00:00
744568485,17.0,341,349.0,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,,OTHER,OTHER,40.75388742300004,-73.96615999399995,UNKNOWN,OTHER,OTHER,2019-12-18 14:00:00,,2019-12-18 00:00:00
894555088,14.0,341,333.0,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,,OTHER,OTHER,40.74866303400006,-73.98810950699995,UNKNOWN,OTHER,OTHER,2019-12-17 19:20:00,,2019-12-17 00:00:00
824710018,28.0,578,638.0,COMPLETED,VIOLATION,MANHATTAN,,STREET,UNKNOWN,BLACK,MALE,40.807780622000045,-73.94548472699995,25-44,WHITE,FEMALE,2019-12-15 04:15:00,,2019-12-17 00:00:00
395697175,45.0,110,441.0,COMPLETED,FELONY,BRONX,,STREET,,OTHER,OTHER,40.85191707200005,-73.83465822199997,UNKNOWN,OTHER,OTHER,2019-12-15 00:01:00,,2019-12-17 00:00:00
146714745,78.0,344,101.0,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,,BLACK,MALE,,,<18,BLACK,MALE,2006-04-20 21:00:00,,2006-04-21 00:00:00
916011284,44.0,116,177.0,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,25-44,BLACK,MALE,40.83732351100008,-73.91983075699994,<18,BLACK,FEMALE,2019-12-15 09:30:00,,2019-12-15 00:00:00
757750529,108.0,341,321.0,COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,,OTHER,OTHER,40.75097929700007,-73.94764259899993,25-44,WHITE,MALE,2019-12-14 17:00:00,2019-12-15 02:10:00,2019-12-15 00:00:00
465522474,30.0,233,175.0,COMPLETED,MISDEMEANOR,MANHATTAN,,OTHER,UNKNOWN,BLACK,MALE,40.82885104500008,-73.94383419099995,25-44,WHITE,FEMALE,2019-12-05 22:00:00,2019-12-05 23:00:00,2019-12-15 00:00:00
606783231,48.0,105,387.0,COMPLETED,FELONY,BRONX,,STREET,,OTHER,OTHER,40.85576636400003,-73.88543443299993,18-24,WHITE HISPANIC,MALE,2019-12-14 00:25:00,2019-12-14 01:39:00,2019-12-14 00:00:00
712604581,75.0,110,441.0,COMPLETED,FELONY,BROOKLYN,,STREET,,OTHER,OTHER,40.65698747700003,-73.88941957599997,25-44,BLACK,MALE,2019-12-13 22:15:00,2019-12-13 22:20:00,2019-12-13 00:00:00
297743326,47.0,351,254.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,,OTHER,OTHER,40.87218288300004,-73.86318347099996,25-44,BLACK,FEMALE,2019-12-12 20:00:00,2019-12-13 06:27:00,2019-12-13 00:00:00
954653095,107.0,104,157.0,COMPLETED,FELONY,QUEENS,INSIDE,,18-24,OTHER,MALE,40.72993936400008,-73.81043314199997,18-24,WHITE,FEMALE,2017-11-15 20:00:00,,2019-12-13 00:00:00
943061009,109.0,118,793.0,COMPLETED,FELONY,QUEENS,FRONT OF,STREET,,OTHER,OTHER,40.75592949600008,-73.83353931199997,UNKNOWN,OTHER,OTHER,2019-12-12 14:30:00,,2019-12-12 00:00:00
664578120,25.0,351,258.0,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,,OTHER,OTHER,40.80168405900002,-73.93895929199994,UNKNOWN,OTHER,OTHER,2019-12-12 14:00:00,,2019-12-12 00:00:00
815399488,44.0,106,109.0,COMPLETED,FELONY,BRONX,,STREET,18-24,BLACK,FEMALE,40.83092327800006,-73.92046361299998,18-24,BLACK,MALE,2019-12-12 11:20:00,,2019-12-12 00:00:00
954363685,105.0,106,109.0,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,25-44,BLACK,MALE,40.71571904900002,-73.73663905399997,25-44,BLACK,MALE,2019-12-12 01:00:00,,2019-12-12 00:00:00
903296937,48.0,104,157.0,COMPLETED,FELONY,BRONX,INSIDE,STREET,18-24,BLACK,MALE,40.84390125500005,-73.900504632,<18,BLACK HISPANIC,FEMALE,2019-12-12 00:00:00,2019-12-12 02:19:00,2019-12-12 00:00:00
375202268,83.0,351,258.0,COMPLETED,MISDEMEANOR,BROOKLYN,,OTHER,,OTHER,OTHER,40.70324715600003,-73.92614129399993,UNKNOWN,OTHER,OTHER,2019-12-11 00:01:00,,2019-12-12 00:00:00
750564667,43.0,104,155.0,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,MALE,40.82310129900002,-73.86969046099993,<18,WHITE HISPANIC,FEMALE,2019-06-01 00:01:00,,2019-12-12 00:00:00
656309678,40.0,105,397.0,COMPLETED,FELONY,BRONX,,STREET,45-64,WHITE HISPANIC,MALE,40.80719775400007,-73.92429928699994,18-24,OTHER,MALE,2019-12-11 02:00:00,2019-12-11 02:12:00,2019-12-11 00:00:00
463377981,32.0,344,101.0,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,UNKNOWN,BLACK,FEMALE,40.81650933700007,-73.94654695699995,<18,BLACK,FEMALE,2019-12-10 15:30:00,,2019-12-10 00:00:00
178126093,40.0,107,231.0,COMPLETED,FELONY,BRONX,INSIDE,STREET,UNKNOWN,OTHER,OTHER,40.81903174100006,-73.91842930699994,UNKNOWN,OTHER,OTHER,2019-12-10 15:00:00,2019-12-10 15:40:00,2019-12-10 00:00:00
334595802,43.0,341,321.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,,OTHER,OTHER,40.81777830500005,-73.85727271499997,65+,WHITE HISPANIC,MALE,2019-12-07 16:00:00,,2019-12-10 00:00:00
387104863,44.0,341,333.0,COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,,OTHER,OTHER,40.84050298200003,-73.91749223599999,UNKNOWN,OTHER,OTHER,2019-12-09 16:00:00,,2019-12-09 00:00:00
958780453,120.0,233,175.0,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,OTHER,,OTHER,OTHER,40.64472613100002,-74.07748315899995,18-24,BLACK,FEMALE,2019-12-09 15:17:00,,2019-12-09 00:00:00
377065402,60.0,578,637.0,COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,<18,BLACK,FEMALE,40.57692970800008,-73.98211039599995,18-24,BLACK,FEMALE,2019-11-15 15:00:00,2019-11-15 15:15:00,2019-12-09 00:00:00
597539956,106.0,109,412.0,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,,OTHER,OTHER,40.668426004000025,-73.83522842899998,25-44,BLACK,MALE,2019-10-11 10:30:00,2019-12-09 11:30:00,2019-12-09 00:00:00
815985199,23.0,578,638.0,COMPLETED,VIOLATION,MANHATTAN,,STREET,25-44,BLACK,FEMALE,40.78963253200004,-73.940068179,25-44,WHITE,MALE,2019-12-08 23:20:00,,2019-12-08 00:00:00
563878986,61.0,341,343.0,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,,OTHER,OTHER,40.585883040000056,-73.95244160499993,45-64,WHITE,FEMALE,2019-12-08 09:15:00,2019-12-08 11:00:00,2019-12-08 00:00:00
296973097,41.0,101,,COMPLETED,FELONY,,OUTSIDE,,18-24,WHITE HISPANIC,MALE,40.82173633200006,-73.89286725999993,18-24,WHITE HISPANIC,MALE,2019-12-08 05:44:00,,2019-12-08 00:00:00
392243635,121.0,112,739.0,COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,,OTHER,OTHER,40.61721002100006,-74.16731710099998,25-44,OTHER,FEMALE,2019-10-07 08:00:00,,2019-12-08 00:00:00
890408300,45.0,341,321.0,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,OTHER,,OTHER,OTHER,40.87414460700006,-73.83339523799998,25-44,BLACK,FEMALE,2019-12-07 00:45:00,2019-12-07 12:30:00,2019-12-07 00:00:00
232821063,114.0,113,729.0,COMPLETED,FELONY,QUEENS,,STREET,25-44,BLACK,MALE,40.771086981000046,-73.91870826099995,UNKNOWN,OTHER,OTHER,2018-12-07 15:48:00,,2019-12-07 00:00:00
973842421,41.0,233,175.0,COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,25-44,OTHER,MALE,,,UNKNOWN,OTHER,FEMALE,2016-09-13 11:15:00,2016-09-13 11:15:00,2016-09-13 00:00:00
807456815,103.0,344,101.0,COMPLETED,MISDEMEANOR,QUEENS,,STREET,25-44,BLACK,MALE,40.70873471300007,-73.79065530299994,45-64,BLACK,FEMALE,2019-12-06 13:30:00,,2019-12-06 00:00:00
421506563,40.0,341,321.0,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,,OTHER,OTHER,40.81698058400008,-73.92115225499998,25-44,BLACK,MALE,2019-12-06 03:00:00,2019-12-06 03:40:00,2019-12-06 00:00:00
333083961,109.0,351,258.0,COMPLETED,MISDEMEANOR,QUEENS,,STREET,,OTHER,OTHER,40.74459471000005,-73.81964820599995,UNKNOWN,OTHER,OTHER,2019-12-04 17:00:00,2019-12-04 17:30:00,2019-12-06 00:00:00
830490893,45.0,105,397.0,ATTEMPTED,FELONY,BRONX,,STREET,UNKNOWN,BLACK,MALE,40.87973613900005,-73.83190581399998,25-44,BLACK,MALE,2019-12-05 20:00:00,2019-12-05 21:00:00,2019-12-05 00:00:00
210375089,46.0,117,515.0,COMPLETED,FELONY,BRONX,,STREET,45-64,BLACK,MALE,40.85382356700006,-73.90733259799998,UNKNOWN,OTHER,OTHER,2019-12-05 14:20:00,,2019-12-05 00:00:00
501081350,105.0,341,349.0,COMPLETED,MISDEMEANOR,QUEENS,REAR OF,STREET,,OTHER,OTHER,40.67240783700005,-73.73847197099997,45-64,BLACK,MALE,2019-12-04 22:00:00,2019-12-05 11:00:00,2019-12-05 00:00:00
988494161,20.0,104,155.0,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,65+,WHITE,MALE,40.78405987400004,-73.97502051299993,45-64,WHITE,FEMALE,1974-04-01 00:00:00,1974-08-01 00:00:00,2019-12-05 00:00:00
366412979,47.0,118,792.0,COMPLETED,FELONY,BRONX,FRONT OF,STREET,18-24,BLACK,MALE,40.90605963600007,-73.84920752799998,UNKNOWN,OTHER,OTHER,2019-12-04 01:35:00,,2019-12-04 00:00:00
967479421,44.0,348,916.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,,OTHER,OTHER,40.834516921000045,-73.91770925599997,65+,WHITE HISPANIC,MALE,2019-12-04 00:23:00,,2019-12-04 00:00:00
392974660,25.0,101,,COMPLETED,FELONY,,INSIDE,,18-24,BLACK,MALE,40.80138689,-73.93270006,18-24,WHITE HISPANIC,MALE,2016-04-17 02:11:00,,2016-04-17 00:00:00
440699711,34.0,109,421.0,COMPLETED,FELONY,MANHATTAN,,STREET,,OTHER,OTHER,40.85372503000008,-73.926801992,18-24,WHITE HISPANIC,MALE,2019-11-30 14:00:00,2019-11-30 15:00:00,2019-12-03 00:00:00
270368260,52.0,118,792.0,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,,OTHER,OTHER,40.87893728800003,-73.87502696999996,UNKNOWN,OTHER,OTHER,2019-12-02 21:23:00,,2019-12-02 00:00:00
388866200,113.0,106,109.0,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,25-44,BLACK,FEMALE,40.68421658400008,-73.77375705999998,25-44,BLACK,MALE,2019-12-02 20:50:00,2019-12-02 21:15:00,2019-12-02 00:00:00
346491364,47.0,101,,COMPLETED,FELONY,,INSIDE,,45-64,BLACK,MALE,40.905487755,-73.848452745,18-24,BLACK,MALE,2014-03-20 12:40:00,,2014-03-20 00:00:00
877238798,45.0,104,157.0,COMPLETED,FELONY,BRONX,FRONT OF,CEMETERY,45-64,WHITE HISPANIC,MALE,40.83088999300003,-73.82728461999993,<18,WHITE HISPANIC,FEMALE,2019-12-01 07:30:00,2019-12-01 09:00:00,2019-12-02 00:00:00
941392546,109.0,106,105.0,COMPLETED,FELONY,QUEENS,,STREET,25-44,BLACK,MALE,40.75858841300004,-73.82561313499998,25-44,BLACK,FEMALE,2019-12-01 20:40:00,2019-12-01 20:40:00,2019-12-01 00:00:00
685495672,121.0,578,638.0,COMPLETED,VIOLATION,STATEN ISLAND,FRONT OF,STREET,,OTHER,OTHER,40.60121501800006,-74.122425046,45-64,BLACK,FEMALE,2019-12-01 17:30:00,2019-12-01 17:35:00,2019-12-01 00:00:00
441497338,46.0,233,175.0,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,,OTHER,OTHER,40.85396027400003,-73.90012087499997,<18,OTHER,FEMALE,2019-12-01 08:29:00,,2019-12-01 00:00:00
656903780,62.0,105,380.0,COMPLETED,FELONY,BROOKLYN,,STREET,UNKNOWN,OTHER,OTHER,40.60639377800004,-74.00120790799998,25-44,ASIAN / PACIFIC ISLANDER,MALE,2019-12-01 00:50:00,,2019-12-01 00:00:00
575481461,40.0,341,321.0,ATTEMPTED,MISDEMEANOR,BRONX,FRONT OF,STREET,,OTHER,OTHER,40.80721846200005,-73.92241727499999,45-64,BLACK,FEMALE,2019-11-30 15:00:00,2019-12-01 09:00:00,2019-12-01 00:00:00
918261954,46.0,101,,COMPLETED,FELONY,,OUTSIDE,,18-24,BLACK,MALE,40.84512030900004,-73.92249595899995,25-44,BLACK,MALE,2019-11-30 23:01:00,,2019-11-30 00:00:00
897529487,52.0,105,388.0,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,18-24,BLACK,MALE,40.87806961800004,-73.87470676699996,18-24,BLACK,MALE,2019-11-30 14:00:00,,2019-11-30 00:00:00
583120306,43.0,352,203.0,COMPLETED,MISDEMEANOR,BRONX,INSIDE,PUBLIC BUILDING,25-44,BLACK,FEMALE,40.82338729100008,-73.87017045,UNKNOWN,OTHER,OTHER,2019-11-29 22:56:00,,2019-11-29 00:00:00
599591440,14.0,341,338.0,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FOOD SUPERMARKET,,OTHER,OTHER,40.75451713300004,-73.98435829099996,25-44,WHITE,FEMALE,2019-11-29 21:50:00,,2019-11-29 00:00:00
390973644,1.0,358,705.0,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,45-64,BLACK,MALE,40.719404551000025,-74.00188456299998,UNKNOWN,OTHER,OTHER,2019-11-29 14:20:00,,2019-11-29 00:00:00
490015480,42.0,341,349.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,,OTHER,OTHER,40.82853137300003,-73.89794763099997,25-44,BLACK,MALE,2019-11-28 19:45:00,2019-11-29 10:00:00,2019-11-29 00:00:00
193932996,121.0,104,153.0,COMPLETED,FELONY,STATEN ISLAND,REAR OF,RESIDENCE - APT. HOUSE,UNKNOWN,BLACK,MALE,40.62368882200008,-74.15065813299998,25-44,BLACK,FEMALE,2019-11-18 21:30:00,,2019-11-29 00:00:00
161833964,63.0,344,113.0,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,,OTHER,OTHER,40.621020789000056,-73.94381815299994,25-44,WHITE,MALE,2019-11-28 11:25:00,2019-11-28 11:58:00,2019-11-28 00:00:00
110541210,1.0,107,213.0,COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,,OTHER,OTHER,40.70958890500003,-74.00952745799998,UNKNOWN,OTHER,OTHER,2019-11-27 23:30:00,,2019-11-28 00:00:00
399816810,45.0,351,258.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,,OTHER,OTHER,40.82241660400008,-73.83639715699996,UNKNOWN,OTHER,OTHER,2019-11-27 18:00:00,,2019-11-27 00:00:00
280541981,47.0,578,638.0,COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,UNKNOWN,BLACK,FEMALE,40.90548775500002,-73.84845274499997,45-64,BLACK HISPANIC,FEMALE,2019-11-27 14:00:00,,2019-11-27 00:00:00
806802543,47.0,104,157.0,COMPLETED,FELONY,BRONX,,STREET,18-24,BLACK,MALE,40.88745131300004,-73.84760778699997,<18,BLACK,FEMALE,2019-11-26 23:30:00,2019-11-27 01:20:00,2019-11-27 00:00:00
409318604,107.0,578,638.0,COMPLETED,VIOLATION,QUEENS,,STREET,45-64,WHITE,MALE,40.71424791900005,-73.80735390499996,45-64,ASIAN / PACIFIC ISLANDER,FEMALE,2019-11-21 20:00:00,,2019-11-27 00:00:00
578168157,,101,,COMPLETED,FELONY,,INSIDE,,,OTHER,OTHER,,,25-44,BLACK,MALE,2007-01-21 10:23:00,,2007-01-21 00:00:00
951506088,109.0,340,718.0,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,,OTHER,OTHER,40.76600243000007,-73.82231581199994,65+,BLACK,MALE,2019-11-25 15:00:00,,2019-11-26 00:00:00
281016073,43.0,104,153.0,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,MALE,40.82310129900002,-73.86969046099993,<18,WHITE HISPANIC,FEMALE,2019-07-01 00:00:00,,2019-11-26 00:00:00
867160556,122.0,235,511.0,COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,,OTHER,OTHER,40.57428568800003,-74.10591440499996,UNKNOWN,OTHER,OTHER,2019-11-25 16:35:00,,2019-11-25 00:00:00
915335692,110.0,578,638.0,COMPLETED,VIOLATION,QUEENS,FRONT OF,STREET,25-44,BLACK,MALE,40.73921600900008,-73.88456669599998,25-44,BLACK,MALE,2019-11-24 20:00:00,,2019-11-25 00:00:00
441974334,46.0,341,321.0,COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,,OTHER,OTHER,40.85919215900003,-73.90067697099995,18-24,OTHER,FEMALE,2019-11-23 22:00:00,2019-11-25 08:00:00,2019-11-25 00:00:00
876958768,5.0,235,511.0,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,,OTHER,OTHER,40.71843841000003,-74.00053174199996,UNKNOWN,OTHER,OTHER,2019-11-23 19:35:00,,2019-11-23 00:00:00
885885482,48.0,341,338.0,COMPLETED,MISDEMEANOR,BRONX,INSIDE,GYM/FITNESS FACILITY,,OTHER,OTHER,40.84591107900008,-73.89211991099995,25-44,WHITE,MALE,2019-11-23 07:30:00,2019-11-23 08:25:00,2019-11-23 00:00:00
989086735,44.0,105,389.0,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,18-24,BLACK HISPANIC,MALE,40.82964049900005,-73.91521114499993,25-44,BLACK,FEMALE,2019-11-23 02:40:00,,2019-11-23 00:00:00
452216611,40.0,107,231.0,COMPLETED,FELONY,BRONX,,STREET,,OTHER,OTHER,40.81953517300008,-73.91620312499998,UNKNOWN,OTHER,OTHER,2019-11-22 15:07:00,2019-11-22 15:15:00,2019-11-22 00:00:00
284552957,46.0,105,387.0,COMPLETED,FELONY,BRONX,FRONT OF,STREET,,OTHER,OTHER,40.85872904200004,-73.90153804799998,18-24,WHITE HISPANIC,MALE,2019-11-22 06:10:00,,2019-11-22 00:00:00
601272853,44.0,126,198.0,COMPLETED,FELONY,BRONX,FRONT OF,RESIDENCE-HOUSE,,OTHER,OTHER,40.83558134400005,-73.90967083999993,25-44,BLACK,FEMALE,2019-11-21 18:52:00,,2019-11-21 00:00:00
121405746,47.0,344,101.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,UNKNOWN,OTHER,OTHER,40.88739636800005,-73.85393700599997,25-44,BLACK,FEMALE,2019-11-21 08:00:00,,2019-11-21 00:00:00
667991639,77.0,578,638.0,COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,25-44,BLACK,MALE,40.67543709800003,-73.930494637,25-44,BLACK,FEMALE,2019-11-21 06:45:00,,2019-11-21 00:00:00
188142001,75.0,341,321.0,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,,OTHER,OTHER,40.66518510800007,-73.89121548199995,45-64,BLACK,MALE,2019-07-25 07:50:00,,2019-11-21 00:00:00
334594614,40.0,578,638.0,COMPLETED,VIOLATION,BRONX,INSIDE,HOSPITAL,25-44,BLACK,MALE,40.81770982900008,-73.92397301399996,25-44,BLACK,FEMALE,2019-11-19 21:20:00,2019-11-19 21:40:00,2019-11-19 00:00:00
265976457,52.0,236,782.0,COMPLETED,MISDEMEANOR,BRONX,,STREET,25-44,BLACK HISPANIC,MALE,40.86226749000008,-73.89588578099993,45-64,WHITE HISPANIC,MALE,2019-11-19 16:14:00,,2019-11-19 00:00:00
689112258,18.0,113,729.0,COMPLETED,FELONY,MANHATTAN,,STREET,18-24,WHITE,MALE,40.75739606700006,-73.982256851,UNKNOWN,OTHER,OTHER,2019-11-19 09:20:00,2019-11-19 09:29:00,2019-11-19 00:00:00
